run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
0b6d5c42-903b-4860-9182-88629f1ff072,1,0.8296883702278137,0.8296883702278137,rmse,,0.5465411576483324,,10,10,10,0,0.43804781436920165,0.5502874851226807,5.481551406289512,6.6774133002997695,81.34,81.5,10847.579296875,10901.7578125,,,,,,,0.4796875,0.59375
0b6d5c42-903b-4860-9182-88629f1ff072,2,0.6517932415008545,0.6517932415008545,rmse,,0.6054026465754144,,10,6,6,4,0.42711496353149414,0.44878435134887695,5.819371592823668,6.659290336857413,81.68333333333334,81.8,10946.682291666666,10977.54296875,,,,,,,0.4973958333333333,0.5625
0b6d5c42-903b-4860-9182-88629f1ff072,3,0.5358772277832031,0.5358772277832031,rmse,,0.6510937084752162,,10,8,8,2,0.441892147064209,0.525078296661377,5.4638815320100536,6.999125856855189,81.9125,82.0,11032.833984375,11076.2890625,,,,,,,0.484375,0.625
0b6d5c42-903b-4860-9182-88629f1ff072,4,0.4714905023574829,0.4714905023574829,rmse,,0.6795830475275882,,10,8,8,2,0.4101673364639282,0.43775057792663574,5.445878050913906,6.273594706834659,82.14999999999999,82.3,11132.15771484375,11174.109375,,,,,,,0.447265625,0.53125
0b6d5c42-903b-4860-9182-88629f1ff072,5,0.44188910722732544,0.44188910722732544,rmse,,0.6935346102467934,,10,7,7,3,0.40560054779052734,0.4238240718841553,4.9846502258772905,5.17479875532912,82.38571428571429,82.5,11220.49497767857,11255.33984375,,,,,,,0.40401785714285715,0.421875
0b6d5c42-903b-4860-9182-88629f1ff072,6,0.4259968101978302,0.4259968101978302,rmse,,0.7012638407383737,,10,9,9,1,0.39615220493740505,0.4092369079589844,5.590822741245565,6.242077422342814,82.66666666666667,82.8,11317.1015625,11366.375,,,,,,,0.4427083333333333,0.5
0b6d5c42-903b-4860-9182-88629f1ff072,7,0.4156821072101593,0.4156821072101593,rmse,,0.7063732704587676,,10,8,8,2,1.0099805891513824,5.081051588058472,5.62495834036318,6.716134074956695,82.1,82.1,11138.5849609375,11138.859375,,,,,,,1.060546875,5.046875
0b6d5c42-903b-4860-9182-88629f1ff072,8,0.4078710675239563,0.4078710675239563,rmse,,0.7102923151611567,,10,8,8,2,0.43313905596733093,0.4757556915283203,5.9828975645092015,7.765853314403125,82.1875,82.3,11139.2685546875,11139.57421875,,,,,,,0.51953125,0.671875
0b6d5c42-903b-4860-9182-88629f1ff072,9,0.4004965126514435,0.4004965126514435,rmse,,0.7140324813139186,,10,7,7,3,0.4328691618783133,0.4724850654602051,5.917822216219841,8.598155364007296,82.35714285714286,82.5,11139.879464285714,11140.13671875,,,,,,,0.515625,0.8125
0b6d5c42-903b-4860-9182-88629f1ff072,10,0.39426925778388977,0.39426925778388977,rmse,,0.7172215799905408,,10,8,8,2,0.43050405383110046,0.45357537269592285,5.633585152844233,6.717461271960694,82.28750000000001,82.4,11140.474609375,11140.71875,,,,,,,0.486328125,0.609375
