run_id,round,client_id,participated,round_fail_reason,rounds_participated_so_far,data_distribution_json,samples_count,computation_time_s,comm_bytes_up,comm_bytes_down,loss,accuracy,f1,rmse,rmse_original_units,silhouette,inertia,metric_score,extra_metric,ari,nmi,clustering_k,clustering_agg,cpu_time_s,cpu_utilization,memory_used_mb,memory_utilization,gpu_utilization,gpu_memory_used_mb,gpu_memory_utilization,availability_flag
747d115a-2af0-4c89-8c91-b592de09b290,1,client_1,1,,1,"{""bin_0"": 3, ""bin_1"": 9, ""bin_2"": 6, ""bin_3"": 6, ""bin_4"": 3, ""bin_5"": 1, ""bin_6"": 2, ""bin_7"": 4, ""bin_8"": 1, ""bin_9"": 1}",36,0.042566776275634766,0,0,0.7279572640605825,,,0.8532041162937404,,,,0.5396059674203184,,,,,,0.046875,5.506054733446101,23043.61328125,97.9,,,,1
747d115a-2af0-4c89-8c91-b592de09b290,1,client_10,1,,1,"{""bin_0"": 0, ""bin_1"": 3, ""bin_2"": 3, ""bin_3"": 1, ""bin_4"": 0, ""bin_5"": 2, ""bin_6"": 1, ""bin_7"": 0, ""bin_8"": 1, ""bin_9"": 0}",11,0.03762364387512207,0,0,0.924413209590991,,,0.961464096880893,,,,0.5098232496787442,,,,,,0.03125,4.152973606666455,23043.61328125,97.9,,,,1
747d115a-2af0-4c89-8c91-b592de09b290,1,client_2,1,,1,"{""bin_0"": 2, ""bin_1"": 7, ""bin_2"": 15, ""bin_3"": 6, ""bin_4"": 10, ""bin_5"": 10, ""bin_6"": 1, ""bin_7"": 4, ""bin_8"": 3, ""bin_9"": 1}",59,0.047815561294555664,0,0,0.6566196019073648,,,0.81032067843994,,,,0.5523883209806557,,,,,,0.03125,3.26776463079585,23043.61328125,97.9,,,,1
747d115a-2af0-4c89-8c91-b592de09b290,1,client_3,0,dropped_out,0,"{""bin_0"": 11, ""bin_1"": 24, ""bin_2"": 15, ""bin_3"": 21, ""bin_4"": 18, ""bin_5"": 13, ""bin_6"": 16, ""bin_7"": 13, ""bin_8"": 7, ""bin_9"": 0}",138,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0
747d115a-2af0-4c89-8c91-b592de09b290,1,client_4,1,,1,"{""bin_0"": 2, ""bin_1"": 3, ""bin_2"": 2, ""bin_3"": 3, ""bin_4"": 0, ""bin_5"": 0, ""bin_6"": 1, ""bin_7"": 0, ""bin_8"": 0, ""bin_9"": 0}",11,0.03772139549255371,0,0,1.3131154697370655,,,1.1459125052712644,,,,0.4660022240159275,,,,,,0.03125,4.142211547577664,23043.61328125,97.9,,,,1
747d115a-2af0-4c89-8c91-b592de09b290,1,client_5,1,,1,"{""bin_0"": 5, ""bin_1"": 8, ""bin_2"": 6, ""bin_3"": 6, ""bin_4"": 9, ""bin_5"": 4, ""bin_6"": 4, ""bin_7"": 3, ""bin_8"": 0, ""bin_9"": 1}",46,0.04485750198364258,0,0,0.7750569448253724,,,0.8803731849763329,,,,0.5318093280577102,,,,,,0.046875,5.224878551762992,23043.61328125,97.9,,,,1
747d115a-2af0-4c89-8c91-b592de09b290,1,client_6,1,,1,"{""bin_0"": 3, ""bin_1"": 2, ""bin_2"": 4, ""bin_3"": 2, ""bin_4"": 0, ""bin_5"": 3, ""bin_6"": 2, ""bin_7"": 2, ""bin_8"": 1, ""bin_9"": 0}",19,0.048624515533447266,0,0,0.8608426344115115,,,0.9278160563449587,,,,0.5187216885701996,,,,,,0.046875,4.820099438086553,23043.61328125,97.9,,,,1
747d115a-2af0-4c89-8c91-b592de09b290,1,client_7,1,,1,"{""bin_0"": 0, ""bin_1"": 2, ""bin_2"": 2, ""bin_3"": 1, ""bin_4"": 3, ""bin_5"": 1, ""bin_6"": 1, ""bin_7"": 1, ""bin_8"": 0, ""bin_9"": 0}",11,0.0367579460144043,0,0,0.7130084763402766,,,0.8443982924783047,,,,0.5421822412643351,,,,,,0.03125,4.250781584443551,23043.61328125,97.9,,,,1
747d115a-2af0-4c89-8c91-b592de09b290,1,client_8,1,,1,"{""bin_0"": 0, ""bin_1"": 1, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 1, ""bin_5"": 0, ""bin_6"": 0, ""bin_7"": 0, ""bin_8"": 0, ""bin_9"": 1}",3,0.034766435623168945,0,0,1.1250551427204905,,,1.0606861659890217,,,,0.48527525273119515,,,,,,0.03125,4.494277230302905,23043.61328125,97.9,,,,1
747d115a-2af0-4c89-8c91-b592de09b290,1,client_9,1,,1,"{""bin_0"": 2, ""bin_1"": 3, ""bin_2"": 3, ""bin_3"": 2, ""bin_4"": 1, ""bin_5"": 1, ""bin_6"": 3, ""bin_7"": 4, ""bin_8"": 0, ""bin_9"": 0}",19,0.03877902030944824,0,0,0.9314577761910514,,,0.9651206018892413,,,,0.5088746202337979,,,,,,0.046875,6.0438607816736445,23043.61328125,97.9,,,,1
