run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
7c50290f-9eff-4ac1-98b3-4deccd863853,1,,,rmse,,,,5,5,5,0,0.3040308952331543,0.3343527317047119,5.19255227213737,5.8433844318211285,97.5,97.6,22846.64921875,22851.9296875,,,,,,,0.315625,0.34375
7c50290f-9eff-4ac1-98b3-4deccd863853,2,,,rmse,,,,5,4,4,1,0.29583555459976196,0.30124807357788086,5.542653395097135,5.794508810370854,97.6,97.6,22858.9970703125,22862.6953125,,,,,,,0.328125,0.34375
7c50290f-9eff-4ac1-98b3-4deccd863853,3,,,rmse,,,,5,5,5,0,0.30133934020996095,0.3273475170135498,5.302662815438654,5.86873466968748,97.42,97.5,22870.14921875,22875.17578125,,,,,,,0.31875,0.34375
7c50290f-9eff-4ac1-98b3-4deccd863853,4,,,rmse,,,,5,5,5,0,0.3129164218902588,0.35461926460266113,5.619953644850845,6.781030332528748,97.4,97.4,22882.4671875,22887.3828125,,,,,,,0.35,0.390625
7c50290f-9eff-4ac1-98b3-4deccd863853,5,,,rmse,,,,5,5,5,0,0.2923409461975098,0.29932498931884766,5.563605179304474,6.748991399814304,97.46000000000001,97.5,22894.74609375,22899.55859375,,,,,,,0.325,0.390625
7c50290f-9eff-4ac1-98b3-4deccd863853,6,,,rmse,,,,5,5,5,0,0.2918109893798828,0.29673266410827637,5.620161709826684,6.374249856536582,97.5,97.5,22906.96875,22911.8515625,,,,,,,0.328125,0.375
7c50290f-9eff-4ac1-98b3-4deccd863853,7,,,rmse,,,,5,4,4,1,0.2903291583061218,0.29563164710998535,5.587327882008722,5.988100152755962,97.525,97.6,22918.3427734375,22922.05859375,,,,,,,0.32421875,0.34375
7c50290f-9eff-4ac1-98b3-4deccd863853,8,,,rmse,,,,5,4,4,1,0.29218411445617676,0.29421472549438477,5.680757115781077,5.847631408176509,97.55,97.6,22928.2158203125,22931.66796875,,,,,,,0.33203125,0.34375
7c50290f-9eff-4ac1-98b3-4deccd863853,9,,,rmse,,,,5,3,3,2,0.29673584302266437,0.3040754795074463,5.886527608690311,6.200658517200923,97.5,97.5,22936.515625,22938.98046875,,,,,,,0.3489583333333333,0.359375
7c50290f-9eff-4ac1-98b3-4deccd863853,10,,,rmse,,,,5,4,4,1,0.2919747233390808,0.30020642280578613,5.741396540003203,6.766177688723488,97.6,97.6,22945.2333984375,22949.015625,,,,,,,0.3359375,0.40625
7c50290f-9eff-4ac1-98b3-4deccd863853,11,,,rmse,,,,5,4,4,1,0.296527624130249,0.3195359706878662,5.682842120732054,6.375199736757739,97.675,97.7,22955.1064453125,22958.7890625,,,,,,,0.3359375,0.359375
7c50290f-9eff-4ac1-98b3-4deccd863853,12,,,rmse,,,,5,5,5,0,0.2988595485687256,0.32730603218078613,5.488748941907116,6.389361463578709,97.7,97.7,22966.37734375,22971.265625,,,,,,,0.328125,0.375
7c50290f-9eff-4ac1-98b3-4deccd863853,13,,,rmse,,,,5,5,5,0,0.2905757904052734,0.3074307441711426,5.743519338334336,6.353056865752897,97.52,97.6,22962.7671875,22967.65234375,,,,,,,0.334375,0.390625
7c50290f-9eff-4ac1-98b3-4deccd863853,14,,,rmse,,,,5,4,4,1,0.3254479765892029,0.36287975311279297,5.117498192500063,5.73975493045216,97.57499999999999,97.6,22974.173828125,22977.890625,,,,,,,0.33203125,0.359375
7c50290f-9eff-4ac1-98b3-4deccd863853,15,,,rmse,,,,5,4,4,1,0.29147130250930786,0.2965710163116455,5.6311400988439,7.036132558448756,97.6,97.6,22983.9892578125,22987.6015625,,,,,,,0.328125,0.40625
7c50290f-9eff-4ac1-98b3-4deccd863853,16,,,rmse,,,,5,4,4,1,0.29372918605804443,0.3083491325378418,5.4553764102135,6.206806813072059,97.6,97.6,22994.01953125,22997.83203125,,,,,,,0.3203125,0.359375
7c50290f-9eff-4ac1-98b3-4deccd863853,17,,,rmse,,,,5,4,4,1,0.3113515377044678,0.35249829292297363,5.40511227578329,6.005234721095326,97.65,97.7,23003.77734375,23007.44921875,,,,,,,0.3359375,0.375
7c50290f-9eff-4ac1-98b3-4deccd863853,18,,,rmse,,,,5,5,5,0,0.2904998779296875,0.3073585033416748,5.879662035401203,7.729291486106712,97.7,97.7,23014.96015625,23020.0078125,,,,,,,0.340625,0.4375
7c50290f-9eff-4ac1-98b3-4deccd863853,19,,,rmse,,,,5,4,4,1,0.29659920930862427,0.3335700035095215,5.33736592309455,5.971389521640091,97.7,97.7,23026.4287109375,23030.140625,,,,,,,0.31640625,0.34375
7c50290f-9eff-4ac1-98b3-4deccd863853,20,,,rmse,,,,5,5,5,0,0.29634814262390136,0.30986618995666504,5.481698630120933,5.821005313947639,97.8,97.8,23037.5625,23042.59375,,,,,,,0.325,0.34375
