run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,1,2.098820209503174,0.6812000274658203,accuracy,0.6343164068390026,0.6812000274658203,,10,10,10,0,1.5486587762832642,1.6400630474090576,41.79442228071537,44.59431197023844,72.49,72.7,7970.15,8050.86328125,,,,,,,12.9453125,14.265625
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,2,0.8697907328605652,0.8528000116348267,accuracy,0.8498933620577681,0.8528000116348267,,10,7,7,3,1.4195891789027624,1.556093454360962,46.22033695373871,49.096219396678705,72.82857142857144,72.9,8113.33984375,8170.1640625,,,,,,,13.138392857142858,14.703125
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,3,0.7055184245109558,0.892799973487854,accuracy,0.8911048628122531,0.892799973487854,,10,8,8,2,1.4049742221832275,1.5155608654022217,45.151686556609725,48.284919633619026,73.425,73.9,8243.87353515625,8306.26171875,,,,,,,12.671875,13.609375
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,4,0.6396608352661133,0.9082000255584717,accuracy,0.9070320874066242,0.9082000255584717,,10,7,7,3,1.567450761795044,1.6826350688934326,42.12647060100613,45.4810922486019,74.7,74.9,8365.486049107143,8420.33984375,,,,,,,13.216517857142858,14.765625
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,5,0.6086231470108032,0.9140999913215637,accuracy,0.9128199735922327,0.9140999913215637,,10,7,7,3,1.5190895625523158,1.5734102725982666,43.17820212137383,49.45467902119615,75.07142857142857,75.2,8484.93247767857,8541.7265625,,,,,,,13.127232142857142,15.5625
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,6,0.5752816200256348,0.9236000180244446,accuracy,0.9226423005434989,0.9236000180244446,,10,9,9,1,1.5466927422417536,1.5889573097229004,40.73531197390345,44.853034098209896,75.5,75.8,8625.674479166666,8699.56640625,,,,,,,12.59548611111111,13.984375
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,7,0.5524282455444336,0.9298999905586243,accuracy,0.9290843756151705,0.9298999905586243,,10,6,6,4,1.5196412801742554,1.5729596614837646,42.04617324176459,45.31994030052648,75.83333333333333,76.1,8750.56640625,8796.65234375,,,,,,,12.783854166666666,13.8125
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,8,0.5346237421035767,0.9345999956130981,accuracy,0.9339128529202642,0.9345999956130981,,10,10,10,0,1.5417842864990234,1.63084077835083,41.831369825833924,48.67483708343093,75.56,75.9,8685.681640625,8841.0859375,,,,,,,12.878125,15.078125
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,9,0.518593430519104,0.9387999773025513,accuracy,0.938217471696076,0.9387999773025513,,10,9,9,1,1.5193597210778131,1.6075925827026367,42.865622636350196,49.04249456835026,75.32222222222222,75.4,8636.018663194445,8648.37109375,,,,,,,12.99826388888889,15.171875
e1e4cc19-058f-45ee-9f5a-72759ddc6e9b,10,0.500873863697052,0.9442999958992004,accuracy,0.9436742259929769,0.9442999958992004,,10,9,9,1,1.5359820789761014,1.6049647331237793,40.13070967302002,45.69955563252015,75.43333333333334,75.6,8650.467447916666,8662.921875,,,,,,,12.315972222222221,14.09375
