run_id,round,client_id,participated,round_fail_reason,rounds_participated_so_far,data_distribution_json,samples_count,computation_time_s,comm_bytes_up,comm_bytes_down,loss,accuracy,f1,rmse,rmse_original_units,silhouette,inertia,metric_score,extra_metric,ari,nmi,clustering_k,clustering_agg,cpu_time_s,cpu_utilization,memory_used_mb,memory_utilization,gpu_utilization,gpu_memory_used_mb,gpu_memory_utilization,availability_flag
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_1,1,,1,"{""bin_0"": 8, ""bin_1"": 10, ""bin_2"": 8, ""bin_3"": 6, ""bin_4"": 5, ""bin_5"": 8, ""bin_6"": 4, ""bin_7"": 3, ""bin_8"": 5, ""bin_9"": 2}",59,0.22083640098571777,6148,6148,0.9025126099586487,,,0.9025126099586487,,,,0.5256206948461357,,,,,,0.25,5.660298729831418,22654.39453125,98.2,,,,1
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_10,0,dropped_out,0,"{""bin_0"": 1, ""bin_1"": 5, ""bin_2"": 3, ""bin_3"": 5, ""bin_4"": 3, ""bin_5"": 1, ""bin_6"": 2, ""bin_7"": 2, ""bin_8"": 3, ""bin_9"": 0}",25,0.0,0,6148,,,,,,,,,,,,,,,,,,,,,0
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_2,1,,1,"{""bin_0"": 8, ""bin_1"": 9, ""bin_2"": 9, ""bin_3"": 8, ""bin_4"": 9, ""bin_5"": 5, ""bin_6"": 3, ""bin_7"": 3, ""bin_8"": 2, ""bin_9"": 1}",57,0.22295308113098145,6148,6148,0.9986969828605652,,,0.9986969828605652,,,,0.5003259666549278,,,,,,0.234375,5.256150729361492,22661.31640625,98.2,,,,1
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_3,1,,1,"{""bin_0"": 4, ""bin_1"": 7, ""bin_2"": 10, ""bin_3"": 6, ""bin_4"": 7, ""bin_5"": 6, ""bin_6"": 7, ""bin_7"": 9, ""bin_8"": 2, ""bin_9"": 0}",58,0.22702383995056152,6148,6148,0.9613831043243408,,,0.9613831043243408,,,,0.5098443021127589,,,,,,0.234375,5.161902821550355,22668.15234375,98.3,,,,1
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_4,1,,1,"{""bin_0"": 1, ""bin_1"": 1, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 1, ""bin_5"": 3, ""bin_6"": 1, ""bin_7"": 0, ""bin_8"": 0, ""bin_9"": 0}",7,0.2257237434387207,6148,6148,0.9875182509422302,,,0.9875182509422302,,,,0.5031400338215392,,,,,,0.21875,4.845524814260093,22675.6171875,98.2,,,,1
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_5,1,,1,"{""bin_0"": 0, ""bin_1"": 2, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 0, ""bin_5"": 0, ""bin_6"": 0, ""bin_7"": 0, ""bin_8"": 0, ""bin_9"": 0}",2,0.22716689109802246,6148,6148,2.0270955562591553,,,2.0270955562591553,,,,0.3303496640310182,,,,,,0.25,5.502562428697521,22682.55859375,98.3,,,,1
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_6,1,,1,"{""bin_0"": 2, ""bin_1"": 6, ""bin_2"": 7, ""bin_3"": 5, ""bin_4"": 3, ""bin_5"": 3, ""bin_6"": 4, ""bin_7"": 3, ""bin_8"": 1, ""bin_9"": 1}",35,0.23239564895629883,6148,6148,1.4290770292282104,,,1.4290770292282104,,,,0.41167899904669947,,,,,,0.234375,5.042585802543862,22689.70703125,98.3,,,,1
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_7,1,,1,"{""bin_0"": 1, ""bin_1"": 6, ""bin_2"": 10, ""bin_3"": 5, ""bin_4"": 5, ""bin_5"": 2, ""bin_6"": 2, ""bin_7"": 3, ""bin_8"": 0, ""bin_9"": 0}",34,0.22843575477600098,6148,6148,1.0846998691558838,,,1.0846998691558838,,,,0.4796853565328376,,,,,,0.265625,5.813997906336203,22695.67578125,98.3,,,,1
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_8,1,,1,"{""bin_0"": 4, ""bin_1"": 15, ""bin_2"": 9, ""bin_3"": 14, ""bin_4"": 12, ""bin_5"": 5, ""bin_6"": 5, ""bin_7"": 7, ""bin_8"": 3, ""bin_9"": 1}",75,0.22739410400390625,6148,6148,0.941046953201294,,,0.941046953201294,,,,0.515185888909456,,,,,,0.28125,6.1841972823351785,22703.265625,98.3,,,,1
de31c5d9-4458-4fa8-ae64-b3e7026855a5,1,client_9,0,dropped_out,0,"{""bin_0"": 0, ""bin_1"": 0, ""bin_2"": 0, ""bin_3"": 0, ""bin_4"": 0, ""bin_5"": 0, ""bin_6"": 1, ""bin_7"": 0, ""bin_8"": 0, ""bin_9"": 0}",1,0.0,0,6148,,,,,,,,,,,,,,,,,,,,,0
