run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
66c89601-5301-467e-90d6-67e19c53689b,1,1.740086317062378,0.376800000667572,accuracy,0.2724593954611293,0.376800000667572,,10,8,8,2,3.172468811273575,7.882690191268921,29.20456860466175,42.28014065162059,48.1625,48.3,2263.0537109375,2345.25390625,,,,,,,22.939453125,66.65625
66c89601-5301-467e-90d6-67e19c53689b,2,1.4329719543457031,0.46230000257492065,accuracy,0.34198068474130594,0.46230000257492065,,10,5,5,5,3.0803653717041017,6.911406517028809,35.77778727374347,43.420963864632846,48.1,48.1,2315.4484375,2336.99609375,,,,,,,24.178125,56.109375
66c89601-5301-467e-90d6-67e19c53689b,3,0.7545396685600281,0.6776999831199646,accuracy,0.6679976747659345,0.6776999831199646,,10,7,7,3,3.1325746944972446,8.256160974502563,24.885474925359425,38.17636993192288,48.77142857142857,49.3,2397.1395089285716,2466.69140625,,,,,,,20.816964285714285,61.21875
66c89601-5301-467e-90d6-67e19c53689b,4,0.5222823619842529,0.7896000146865845,accuracy,0.7937073008697783,0.7896000146865845,,10,8,8,2,3.592235028743744,8.11218547821045,34.18162885875643,42.34318573715083,49.5,50.1,2576.64453125,2668.734375,,,,,,,26.58984375,59.921875
66c89601-5301-467e-90d6-67e19c53689b,5,0.6727250814437866,0.7458999752998352,accuracy,0.7239455979277857,0.7458999752998352,,10,7,7,3,2.9213947228022983,8.79901671409607,29.628951463118007,37.89453765672726,49.41428571428571,49.6,2681.2561383928573,2708.1953125,,,,,,,19.758928571428573,62.359375
66c89601-5301-467e-90d6-67e19c53689b,6,0.6021242141723633,0.7541999816894531,accuracy,0.7567521655209963,0.7541999816894531,,10,6,6,4,2.640657424926758,6.547075033187866,28.167460728815353,42.10876480530487,49.516666666666666,49.8,2721.3763020833335,2760.0625,,,,,,,19.591145833333332,54.828125
66c89601-5301-467e-90d6-67e19c53689b,7,0.4338199198246002,0.8431000113487244,accuracy,0.8406543489751483,0.8431000113487244,,10,8,8,2,3.329297184944153,8.065618753433228,30.2126948004023,38.78872346420276,48.7625,49.5,2868.31982421875,2957.6640625,,,,,,,23.677734375,61.5
66c89601-5301-467e-90d6-67e19c53689b,8,0.37664997577667236,0.8574000000953674,accuracy,0.860810613322824,0.8574000000953674,,10,9,9,1,3.248395734363132,7.351877927780151,33.62503793320539,43.30313671246258,49.05555555555556,49.3,3063.3828125,3149.26953125,,,,,,,24.88715277777778,63.671875
66c89601-5301-467e-90d6-67e19c53689b,9,0.3597247302532196,0.8676000237464905,accuracy,0.8677474963801524,0.8676000237464905,,10,8,8,2,2.7112493216991425,6.638289213180542,30.84020481798717,41.014426497026925,49.75,50.1,3114.79833984375,3145.41015625,,,,,,,19.486328125,54.453125
66c89601-5301-467e-90d6-67e19c53689b,10,0.3864581882953644,0.8511999845504761,accuracy,0.8558441878108806,0.8511999845504761,,10,9,9,1,3.154934909608629,7.511842727661133,30.705795047400162,43.72262731095029,50.44444444444444,51.1,3224.425347222222,3318.25390625,,,,,,,23.59027777777778,65.6875
