run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
d347b0be-2fc3-45e8-878f-9840275c5cf5,1,27669.345703125,27669.345703125,rmse,,3.613977254671824e-05,,20,20,20,0,0.38769969940185545,0.4848966598510742,5.219118775610901,5.911754678903192,98.655,98.8,22665.66875,22832.94140625,,,,,,,0.4046875,0.53125
d347b0be-2fc3-45e8-878f-9840275c5cf5,2,27632.78125,27632.78125,rmse,,3.618759195323658e-05,,20,19,19,1,0.39526349619815226,0.5691075325012207,5.2601700091483305,6.653439010755771,95.0578947368421,98.9,22062.310649671053,22449.46484375,,,,,,,0.4161184210526316,0.640625
d347b0be-2fc3-45e8-878f-9840275c5cf5,3,27596.544921875,27596.544921875,rmse,,3.623510724707099e-05,,20,16,16,4,0.3770746886730194,0.3860304355621338,5.310050076317354,6.142819095984135,94.05,94.4,22231.40869140625,22324.828125,,,,,,,0.400390625,0.453125
d347b0be-2fc3-45e8-878f-9840275c5cf5,4,27560.072265625,27560.072265625,rmse,,3.6283058596643574e-05,,20,17,17,3,0.3783937342026654,0.40743017196655273,5.1365298480583546,5.500444207920392,94.72941176470589,95.0,22437.753216911766,22537.9375,,,,,,,0.38878676470588236,0.421875
d347b0be-2fc3-45e8-878f-9840275c5cf5,5,27523.55078125,27523.55078125,rmse,,3.633120147709041e-05,,20,18,18,2,0.38273244433932835,0.42058873176574707,5.154519779296372,5.875797391861783,95.61666666666666,96.1,22654.18185763889,22760.19140625,,,,,,,0.3940972222222222,0.453125
d347b0be-2fc3-45e8-878f-9840275c5cf5,6,27487.236328125,27487.236328125,rmse,,3.637919828915452e-05,,20,15,15,5,0.3786900520324707,0.4318673610687256,5.287875968384743,6.275675437571699,96.29333333333334,96.4,22808.644270833334,22861.02734375,,,,,,,0.4,0.46875
d347b0be-2fc3-45e8-878f-9840275c5cf5,7,27450.859375,27450.859375,rmse,,3.642740501981025e-05,,20,16,16,4,0.3779420107603073,0.42485594749450684,5.29625882534543,6.1461934227777535,96.74375,97.0,22934.510986328125,23028.83984375,,,,,,,0.400390625,0.46875
d347b0be-2fc3-45e8-878f-9840275c5cf5,8,27414.365234375,27414.365234375,rmse,,3.6475895595442993e-05,,20,16,16,4,0.3863430768251419,0.4159362316131592,5.286335725935576,6.09998806028401,97.2375,97.4,23009.7607421875,23103.23828125,,,,,,,0.408203125,0.453125
d347b0be-2fc3-45e8-878f-9840275c5cf5,9,27377.837890625,27377.837890625,rmse,,3.652455973459771e-05,,20,15,15,5,0.383743683497111,0.41873836517333984,5.327255928204404,6.141370725658078,97.47333333333333,97.7,23114.509635416667,23190.34765625,,,,,,,0.4083333333333333,0.46875
d347b0be-2fc3-45e8-878f-9840275c5cf5,10,27341.306640625,27341.306640625,rmse,,3.657335912231367e-05,,20,15,15,5,0.3816232681274414,0.39834165573120117,5.268464249194997,6.062190478195438,97.71333333333334,97.9,23279.263020833332,23344.734375,,,,,,,0.40208333333333335,0.453125
d347b0be-2fc3-45e8-878f-9840275c5cf5,11,27305.03125,27305.03125,rmse,,3.662194592998571e-05,,20,17,17,3,0.3765446999493767,0.38251829147338867,5.35766366112365,5.846406180404971,98.05294117647058,98.2,23445.759650735294,23521.12109375,,,,,,,0.40349264705882354,0.4375
d347b0be-2fc3-45e8-878f-9840275c5cf5,12,27268.341796875,27268.341796875,rmse,,3.6671218815945074e-05,,20,16,16,4,0.3819156438112259,0.3886842727661133,5.332353153779149,6.089453458171983,98.44375,98.6,23601.758544921875,23677.42578125,,,,,,,0.4072265625,0.453125
d347b0be-2fc3-45e8-878f-9840275c5cf5,13,27231.751953125,27231.751953125,rmse,,3.6720490155430235e-05,,20,14,14,6,1.5966452530452184,17.167295455932617,5.305394649717977,6.543612577602984,96.77142857142857,98.7,22953.35546875,23690.59375,,,,,,,1.6171875,17.109375
d347b0be-2fc3-45e8-878f-9840275c5cf5,14,27194.267578125,27194.267578125,rmse,,3.677110354319028e-05,,20,16,16,4,0.4131000190973282,0.4222452640533447,5.391708465976086,6.124899166992312,94.80624999999999,94.9,22305.905517578125,22317.46484375,,,,,,,0.4453125,0.5
d347b0be-2fc3-45e8-878f-9840275c5cf5,15,27157.48046875,27157.48046875,rmse,,3.682091128591136e-05,,20,13,13,7,0.4128738550039438,0.4297490119934082,5.374129435363514,6.124502073477016,94.83076923076923,94.9,22328.15324519231,22337.37890625,,,,,,,0.44350961538461536,0.5
d347b0be-2fc3-45e8-878f-9840275c5cf5,16,27119.6484375,27119.6484375,rmse,,3.687227472840545e-05,,20,17,17,3,0.41136277423185463,0.43204617500305176,5.219244858171426,5.641230219790657,94.9235294117647,95.0,22351.270220588234,22363.62890625,,,,,,,0.42922794117647056,0.46875
d347b0be-2fc3-45e8-878f-9840275c5cf5,17,27081.841796875,27081.841796875,rmse,,3.6923747053582344e-05,,20,15,15,5,0.4057415008544922,0.42145395278930664,5.26401304849267,5.824435088334658,95.0,95.0,22376.1984375,22387.171875,,,,,,,0.4270833333333333,0.46875
d347b0be-2fc3-45e8-878f-9840275c5cf5,18,27043.353515625,27043.353515625,rmse,,3.6976295233762764e-05,,20,19,19,1,0.4022370137666401,0.41430139541625977,5.357365497534387,6.074178784432334,95.09473684210526,95.1,22402.825863486843,22416.91015625,,,,,,,0.4309210526315789,0.484375
d347b0be-2fc3-45e8-878f-9840275c5cf5,19,27004.517578125,27004.517578125,rmse,,3.702946988914664e-05,,20,18,18,2,0.4044447077645196,0.46251487731933594,5.2050510419360005,6.087822652658832,95.19444444444444,95.2,22431.820746527777,22444.83203125,,,,,,,0.4210069444444444,0.484375
d347b0be-2fc3-45e8-878f-9840275c5cf5,20,26964.927734375,26964.927734375,rmse,,3.708383445399667e-05,,20,15,15,5,0.4076251029968262,0.46384716033935547,5.159995244242702,5.7234130205911615,95.26,95.3,22457.002083333333,22467.92578125,,,,,,,0.4197916666666667,0.46875
