run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,1,1.2853196859359741,1.264865756034851,rmse,,0.44152727257032726,,20,18,18,2,0.2607317368189494,0.2867448329925537,5.446652730039881,6.6975361403247975,96.17777777777778,96.3,21659.772786458332,21680.796875,,,,,,,0.2838541666666667,0.359375
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,2,1.264198660850525,1.2437520027160645,rmse,,0.44568205344864265,,20,15,15,5,0.2566754659016927,0.26389193534851074,5.254066336781022,6.601218791921726,96.30666666666666,96.4,21701.439322916667,21718.73828125,,,,,,,0.26979166666666665,0.34375
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,3,1.2428795099258423,1.2224390506744385,rmse,,0.44995609652221163,,20,14,14,6,0.2578477008002145,0.2759881019592285,5.5604798773587545,6.384916584705031,96.39285714285714,96.5,21737.149274553572,21753.07421875,,,,,,,0.28683035714285715,0.328125
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,4,1.2235496044158936,1.2031153440475464,rmse,,0.4539026986044261,,20,18,18,2,0.26390600204467773,0.28523683547973633,5.321941489256566,6.758439485448081,96.63333333333333,96.8,21793.233940972223,21832.4375,,,,,,,0.28125,0.359375
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,5,1.205655574798584,1.1852269172668457,rmse,,0.4576183791707735,,20,16,16,4,0.26674050092697144,0.3242611885070801,5.436041744022446,7.040453206257011,97.16875,97.6,21743.0869140625,21850.61328125,,,,,,,0.2890625,0.375
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,6,1.1882370710372925,1.1678141355514526,rmse,,0.46129415967924675,,20,11,11,9,0.28094345873052423,0.32309842109680176,5.293459948793751,6.044984662474828,95.9,97.3,21764.78338068182,21788.77734375,,,,,,,0.296875,0.390625
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,7,1.1725666522979736,1.1521492004394531,rmse,,0.4646518000684187,,20,13,13,7,0.25590836084806,0.26787352561950684,5.374809508528948,7.287162180944809,94.16923076923077,94.3,21823.587139423078,21852.67578125,,,,,,,0.27524038461538464,0.375
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,8,1.1572481393814087,1.1368358135223389,rmse,,0.46798167349676245,,20,14,14,6,0.2602558306285313,0.30252504348754883,5.216691086603067,6.2853295635678,94.4,94.5,21890.820870535714,21922.62109375,,,,,,,0.27120535714285715,0.3125
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,9,1.1412854194641113,1.1208786964416504,rmse,,0.47150268503228,,20,15,15,5,0.2536587397257487,0.26777219772338867,5.353243921543136,6.168866314559847,94.62666666666667,94.8,21963.027864583335,21999.71484375,,,,,,,0.271875,0.3125
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,10,1.1269248723983765,1.1065226793289185,rmse,,0.47471599039160267,,20,19,19,1,0.25503151040328176,0.26433324813842773,5.436262193589607,6.472782684764512,94.98421052631579,95.2,22075.88199013158,22148.2109375,,,,,,,0.27713815789473684,0.328125
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,11,1.1128560304641724,1.0924577713012695,rmse,,0.4779068967198866,,20,13,13,7,0.26251699374272275,0.2826673984527588,5.170534051527431,6.301191455365658,95.54615384615384,96.0,22203.267127403848,22251.11328125,,,,,,,0.27163461538461536,0.34375
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,12,1.0993098020553589,1.0789159536361694,rmse,,0.481019926876279,,20,15,15,5,0.2615935802459717,0.2798957824707031,5.397257574032776,6.422237714855289,95.99333333333334,96.2,22287.981510416666,22345.74609375,,,,,,,0.28229166666666666,0.328125
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,13,1.0865358114242554,1.0661461353302002,rmse,,0.4839928710270948,,20,13,13,7,0.258323284295889,0.27040576934814453,5.117049129600957,6.107080788172749,96.42307692307692,96.6,22299.74158653846,22349.35546875,,,,,,,0.2644230769230769,0.3125
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,14,1.0741750001907349,1.0537889003753662,rmse,,0.48690495883838514,,20,18,18,2,0.2563672595553928,0.3137030601501465,5.428469918636761,6.467836488166907,96.90555555555555,97.1,22429.315755208332,22501.98828125,,,,,,,0.2786458333333333,0.359375
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,15,1.0627092123031616,1.0423262119293213,rmse,,0.4896377445282512,,20,16,16,4,0.2507411390542984,0.2584879398345947,5.512268688321042,6.301296103996,97.3625,97.6,22575.186767578125,22639.41796875,,,,,,,0.2763671875,0.3125
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,16,1.0519849061965942,1.0316051244735718,rmse,,0.49222163694783916,,20,17,17,3,0.255863442140467,0.29729127883911133,5.503918861316751,6.900256332209606,97.66470588235293,97.8,22616.090533088234,22673.86328125,,,,,,,0.28125,0.34375
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,17,1.0411549806594849,1.020777702331543,rmse,,0.49485898367060116,,20,14,14,6,0.256097640310015,0.2709636688232422,5.236571508265758,6.471930402069129,97.90714285714286,98.0,22704.74386160714,22747.69921875,,,,,,,0.26785714285714285,0.328125
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,18,1.031232237815857,1.0108574628829956,rmse,,0.4973002902783002,,20,15,15,5,0.2546718597412109,0.26825690269470215,5.518654473669491,6.989568511248713,98.19333333333333,98.4,22812.087239583332,22873.05859375,,,,,,,0.28125,0.375
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,19,1.0215559005737305,1.0011842250823975,rmse,,0.4997041189242963,,20,15,15,5,0.25315454800923665,0.2741384506225586,5.2703520745005585,5.85602422954104,98.49333333333334,98.6,22915.239322916666,22940.26171875,,,,,,,0.26666666666666666,0.296875
217f204d-b2e5-4ee1-a3a6-beffdaef48e5,20,1.0121654272079468,0.9917962551116943,rmse,,0.502059383550715,,20,17,17,3,0.25714962622698617,0.3150901794433594,5.431562743577554,6.374660251196415,98.68235294117648,98.8,22890.88051470588,22966.69140625,,,,,,,0.27941176470588236,0.359375
