run_id,round,client_id,participated,round_fail_reason,rounds_participated_so_far,data_distribution_json,samples_count,computation_time_s,comm_bytes_up,comm_bytes_down,loss,accuracy,f1,rmse,rmse_original_units,silhouette,inertia,metric_score,extra_metric,ari,nmi,clustering_k,clustering_agg,cpu_time_s,cpu_utilization,memory_used_mb,memory_utilization,gpu_utilization,gpu_memory_used_mb,gpu_memory_utilization,availability_flag
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_1,1,,1,"{""bin_0"": 3, ""bin_1"": 3, ""bin_2"": 6, ""bin_3"": 4, ""bin_4"": 4, ""bin_5"": 7, ""bin_6"": 4, ""bin_7"": 3, ""bin_8"": 1, ""bin_9"": 0}",35,0.06009101867675781,0,0,,,,,,0.2992347478866577,8.31521224975586,0.2992347478866577,8.31521224975586,0.007097213396812908,0.36277763537309127,3.0,local_only,0.453125,37.70322171083954,13368.0546875,86.3,,,,1
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_10,0,dropped_out,0,"{""bin_0"": 1, ""bin_1"": 6, ""bin_2"": 7, ""bin_3"": 9, ""bin_4"": 5, ""bin_5"": 3, ""bin_6"": 0, ""bin_7"": 4, ""bin_8"": 0, ""bin_9"": 0}",35,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_2,1,,1,"{""bin_0"": 0, ""bin_1"": 4, ""bin_2"": 6, ""bin_3"": 8, ""bin_4"": 4, ""bin_5"": 3, ""bin_6"": 2, ""bin_7"": 3, ""bin_8"": 3, ""bin_9"": 2}",35,0.05990433692932129,0,0,,,,,,0.2402222901582718,6.86700963973999,0.2402222901582718,6.86700963973999,0.008310903304434215,0.36597813112402383,3.0,local_only,0.3125,26.083253401895266,13368.0625,86.4,,,,1
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_3,1,,1,"{""bin_0"": 1, ""bin_1"": 9, ""bin_2"": 3, ""bin_3"": 5, ""bin_4"": 5, ""bin_5"": 6, ""bin_6"": 1, ""bin_7"": 4, ""bin_8"": 1, ""bin_9"": 0}",35,0.059322357177734375,0,0,,,,,,0.3358878493309021,7.357590675354004,0.3358878493309021,7.357590675354004,0.007287746710163513,0.360606499680019,3.0,local_only,0.75,63.21394122564465,13368.0625,86.3,,,,1
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_4,1,,1,"{""bin_0"": 4, ""bin_1"": 6, ""bin_2"": 4, ""bin_3"": 4, ""bin_4"": 4, ""bin_5"": 2, ""bin_6"": 5, ""bin_7"": 5, ""bin_8"": 1, ""bin_9"": 0}",35,0.05693793296813965,0,0,,,,,,0.3358878493309021,6.870358467102051,0.3358878493309021,6.870358467102051,0.007287746710163513,0.360606499680019,3.0,local_only,0.5625,49.39589221782551,13368.0546875,86.3,,,,1
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_5,0,dropped_out,0,"{""bin_0"": 4, ""bin_1"": 9, ""bin_2"": 6, ""bin_3"": 4, ""bin_4"": 3, ""bin_5"": 2, ""bin_6"": 1, ""bin_7"": 5, ""bin_8"": 1, ""bin_9"": 0}",35,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_6,1,,1,"{""bin_0"": 5, ""bin_1"": 8, ""bin_2"": 2, ""bin_3"": 5, ""bin_4"": 3, ""bin_5"": 2, ""bin_6"": 5, ""bin_7"": 2, ""bin_8"": 3, ""bin_9"": 0}",35,0.05903959274291992,0,0,,,,,,0.26922932267189026,7.1955413818359375,0.26922932267189026,7.1955413818359375,0.005758014760226652,0.3424992522284037,3.0,local_only,0.4375,37.05140734159835,13368.04296875,86.4,,,,1
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_7,0,dropped_out,0,"{""bin_0"": 4, ""bin_1"": 6, ""bin_2"": 7, ""bin_3"": 3, ""bin_4"": 2, ""bin_5"": 6, ""bin_6"": 1, ""bin_7"": 4, ""bin_8"": 2, ""bin_9"": 0}",35,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_8,1,,1,"{""bin_0"": 3, ""bin_1"": 5, ""bin_2"": 9, ""bin_3"": 3, ""bin_4"": 5, ""bin_5"": 3, ""bin_6"": 3, ""bin_7"": 1, ""bin_8"": 2, ""bin_9"": 1}",35,0.058602094650268555,0,0,,,,,,0.3442458510398865,6.510130405426025,0.3442458510398865,6.510130405426025,0.006916057565413812,0.35450953032619714,3.0,local_only,0.421875,35.994873776927925,13368.05859375,86.3,,,,1
d1598abf-ccbc-449e-afeb-ea3a14607332,1,client_9,1,,1,"{""bin_0"": 4, ""bin_1"": 7, ""bin_2"": 5, ""bin_3"": 5, ""bin_4"": 4, ""bin_5"": 1, ""bin_6"": 4, ""bin_7"": 4, ""bin_8"": 0, ""bin_9"": 1}",35,0.05762290954589844,0,0,,,,,,0.39319735765457153,8.696375846862793,0.39319735765457153,8.696375846862793,0.006954462156710027,0.3115119806838415,3.0,local_only,0.640625,55.58769984442753,13368.0625,86.3,,,,1
