run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
38a9af05-3bbb-4a65-baf8-231f74cae95e,1,1.387647271156311,1.3666664361953735,rmse,,0.42253525241503354,,5,5,5,0,0.2897304058074951,0.3035745620727539,5.225884373886333,6.014769599421966,87.02,87.1,13739.24609375,13758.6953125,,,,,,,0.303125,0.34375
38a9af05-3bbb-4a65-baf8-231f74cae95e,2,1.3339042663574219,1.312940001487732,rmse,,0.43235016877081933,,5,4,4,1,0.28386443853378296,0.3031787872314453,5.503510647200889,5.697638126602396,87.15,87.2,13783.2578125,13795.65625,,,,,,,0.3125,0.34375
38a9af05-3bbb-4a65-baf8-231f74cae95e,3,1.2860206365585327,1.2650718688964844,rmse,,0.44148709528019875,,5,4,4,1,0.2748526334762573,0.2905428409576416,5.470936658823936,5.810423582148835,87.3,87.3,13817.0361328125,13830.78125,,,,,,,0.30078125,0.328125
38a9af05-3bbb-4a65-baf8-231f74cae95e,4,1.2338811159133911,1.212947964668274,rmse,,0.45188590783240684,,5,3,3,2,0.275402307510376,0.28011345863342285,5.1975665704128255,5.341207698095209,87.4,87.4,13850.354166666666,13859.93359375,,,,,,,0.2864583333333333,0.296875
38a9af05-3bbb-4a65-baf8-231f74cae95e,5,1.195274829864502,1.174354076385498,rmse,,0.4599066963658162,,5,5,5,0,1.5789052963256835,6.757578372955322,5.113362679288561,5.434750502107548,86.96,87.5,13541.1015625,13867.7890625,,,,,,,1.58125,6.734375
38a9af05-3bbb-4a65-baf8-231f74cae95e,6,1.1629332304000854,1.142022967338562,rmse,,0.4668484023037755,,5,5,5,0,0.300701904296875,0.31366515159606934,5.483207219483333,6.718058061341643,86.9,86.9,13460.29140625,13460.67578125,,,,,,,0.328125,0.375
38a9af05-3bbb-4a65-baf8-231f74cae95e,7,1.1285786628723145,1.1076774597167969,rmse,,0.47445589712496494,,5,3,3,2,0.29844824473063153,0.31331324577331543,5.599776973001091,5.932406888509797,86.8,86.8,13461.00390625,13461.1875,,,,,,,0.3333333333333333,0.34375
38a9af05-3bbb-4a65-baf8-231f74cae95e,8,1.1023433208465576,1.0814509391784668,rmse,,0.48043409584022795,,5,5,5,0,0.2974069118499756,0.32818102836608887,5.407048957770788,6.42014655363837,86.88000000000001,86.9,13461.53359375,13461.75,,,,,,,0.321875,0.375
38a9af05-3bbb-4a65-baf8-231f74cae95e,9,1.0754083395004272,1.0545238256454468,rmse,,0.48673078769765116,,5,4,4,1,0.27924954891204834,0.28433775901794434,5.526170843847737,6.526478226569759,86.85,86.9,13462.125,13462.33203125,,,,,,,0.30859375,0.359375
38a9af05-3bbb-4a65-baf8-231f74cae95e,10,1.0524264574050903,1.0315485000610352,rmse,,0.49223535641406363,,5,4,4,1,0.27790743112564087,0.28177952766418457,5.482569151356568,5.98913800306364,86.825,86.9,13462.658203125,13462.88671875,,,,,,,0.3046875,0.328125
