run_id,round,client_id,participated,round_fail_reason,rounds_participated_so_far,data_distribution_json,samples_count,computation_time_s,comm_bytes_up,comm_bytes_down,loss,accuracy,f1,rmse,rmse_original_units,silhouette,inertia,metric_score,extra_metric,ari,nmi,clustering_k,clustering_agg,cpu_time_s,cpu_utilization,memory_used_mb,memory_utilization,gpu_utilization,gpu_memory_used_mb,gpu_memory_utilization,availability_flag
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_1,1,,1,"{""bin_0"": 69, ""bin_1"": 265, ""bin_2"": 358, ""bin_3"": 306, ""bin_4"": 222, ""bin_5"": 153, ""bin_6"": 99, ""bin_7"": 55, ""bin_8"": 31, ""bin_9"": 93}",1651,0.7563984394073486,0,0,0.28366454219599235,,,0.5326016731066401,,,,0.6524852592474097,,,,,,0.734375,4.854419058395966,22551.58203125,97.9,,,,1
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_10,1,,1,"{""bin_0"": 57, ""bin_1"": 304, ""bin_2"": 320, ""bin_3"": 318, ""bin_4"": 250, ""bin_5"": 135, ""bin_6"": 92, ""bin_7"": 56, ""bin_8"": 32, ""bin_9"": 87}",1651,0.7014734745025635,0,0,0.2700939143795261,,,0.5197056035675641,,,,0.6580221838048526,,,,,,0.6875,4.9003991240547435,22551.6015625,97.9,,,,1
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_2,0,dropped_out,0,"{""bin_0"": 68, ""bin_1"": 285, ""bin_2"": 312, ""bin_3"": 308, ""bin_4"": 239, ""bin_5"": 144, ""bin_6"": 97, ""bin_7"": 60, ""bin_8"": 39, ""bin_9"": 99}",1651,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_3,1,,1,"{""bin_0"": 73, ""bin_1"": 301, ""bin_2"": 306, ""bin_3"": 307, ""bin_4"": 246, ""bin_5"": 141, ""bin_6"": 90, ""bin_7"": 56, ""bin_8"": 37, ""bin_9"": 94}",1651,0.7107033729553223,0,0,0.27114389003845424,,,0.5207147876126184,,,,0.657585503965479,,,,,,0.671875,4.726831372743723,22551.58203125,97.9,,,,1
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_4,1,,1,"{""bin_0"": 69, ""bin_1"": 276, ""bin_2"": 347, ""bin_3"": 309, ""bin_4"": 214, ""bin_5"": 120, ""bin_6"": 97, ""bin_7"": 59, ""bin_8"": 40, ""bin_9"": 120}",1651,0.6831891536712646,0,0,0.2652245225321878,,,0.5149995364388087,,,,0.6600662085683683,,,,,,0.6875,5.031549434776372,22551.58203125,97.9,,,,1
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_5,1,,1,"{""bin_0"": 73, ""bin_1"": 302, ""bin_2"": 320, ""bin_3"": 272, ""bin_4"": 226, ""bin_5"": 143, ""bin_6"": 105, ""bin_7"": 70, ""bin_8"": 44, ""bin_9"": 96}",1651,0.6809794902801514,0,0,0.2545232186735442,,,0.5045029421852207,,,,0.6646713488958329,,,,,,0.6875,5.047875962587112,22551.58203125,97.9,,,,1
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_6,1,,1,"{""bin_0"": 74, ""bin_1"": 301, ""bin_2"": 298, ""bin_3"": 300, ""bin_4"": 212, ""bin_5"": 159, ""bin_6"": 95, ""bin_7"": 58, ""bin_8"": 33, ""bin_9"": 121}",1651,0.6969766616821289,0,0,0.2736106915988324,,,0.5230780932125072,,,,0.6565651521457969,,,,,,0.671875,4.819924661311134,22551.59765625,97.9,,,,1
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_7,0,dropped_out,0,"{""bin_0"": 58, ""bin_1"": 298, ""bin_2"": 365, ""bin_3"": 302, ""bin_4"": 225, ""bin_5"": 136, ""bin_6"": 87, ""bin_7"": 47, ""bin_8"": 41, ""bin_9"": 92}",1651,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_8,0,dropped_out,0,"{""bin_0"": 77, ""bin_1"": 292, ""bin_2"": 326, ""bin_3"": 291, ""bin_4"": 206, ""bin_5"": 154, ""bin_6"": 110, ""bin_7"": 60, ""bin_8"": 45, ""bin_9"": 90}",1651,0.0,0,0,,,,,,,,,,,,,,,,,,,,,0
4545f11d-bc15-4a10-b6c8-eaae12601cc3,1,client_9,1,,1,"{""bin_0"": 64, ""bin_1"": 290, ""bin_2"": 323, ""bin_3"": 324, ""bin_4"": 231, ""bin_5"": 134, ""bin_6"": 84, ""bin_7"": 59, ""bin_8"": 43, ""bin_9"": 99}",1651,0.6902346611022949,0,0,0.26684684767120576,,,0.5165722095420985,,,,0.6593817252539079,,,,,,0.671875,4.867004207866243,22551.6015625,97.9,,,,1
