run_id,round,client_id,participated,round_fail_reason,rounds_participated_so_far,data_distribution_json,samples_count,computation_time_s,comm_bytes_up,comm_bytes_down,loss,accuracy,f1,rmse,rmse_original_units,silhouette,inertia,metric_score,extra_metric,ari,nmi,clustering_k,clustering_agg,cpu_time_s,cpu_utilization,memory_used_mb,memory_utilization,gpu_utilization,gpu_memory_used_mb,gpu_memory_utilization,availability_flag
67321268-97f5-494a-83c3-9d6801fc0650,1,client_1,1,,1,"{""0"": 1, ""1"": 1, ""2"": 1525, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 245, ""7"": 18, ""8"": 1, ""9"": 2}",1796,0.649409294128418,1686568,1686568,2.295819044113159,0.10010000318288803,0.0184198269807317,,,,,0.10010000318288803,0.0184198269807317,,,,,3.78125,29.11299571924723,6884.109375,66.9,,,,1
67321268-97f5-494a-83c3-9d6801fc0650,1,client_10,1,,1,"{""0"": 221, ""1"": 495, ""2"": 360, ""3"": 1, ""4"": 0, ""5"": 982, ""6"": 858, ""7"": 6, ""8"": 16, ""9"": 250}",3189,0.9696938991546631,1686568,1686568,2.275499105453491,0.18539999425411224,0.08905231467075336,,,,,0.18539999425411224,0.08905231467075336,,,,,6.625,34.16026441836638,6931.42578125,67.1,,,,1
67321268-97f5-494a-83c3-9d6801fc0650,1,client_2,1,,1,"{""0"": 980, ""1"": 1, ""2"": 1, ""3"": 3, ""4"": 124, ""5"": 366, ""6"": 1, ""7"": 319, ""8"": 1405, ""9"": 12}",3212,0.9640226364135742,1686568,1686568,2.2882983684539795,0.10000000149011612,0.01818181818181818,,,,,0.10000000149011612,0.01818181818181818,,,,,6.015625,31.200641835443605,6892.42578125,66.9,,,,1
67321268-97f5-494a-83c3-9d6801fc0650,1,client_3,1,,1,"{""0"": 355, ""1"": 1, ""2"": 1105, ""3"": 2, ""4"": 1, ""5"": 466, ""6"": 4844, ""7"": 1, ""8"": 1, ""9"": 1179}",7955,1.9494998455047607,1686568,1686568,2.5676488876342773,0.10000000149011612,0.01818181818181818,,,,,0.10000000149011612,0.01818181818181818,,,,,17.390625,44.602786299522,6897.95703125,66.9,,,,1
67321268-97f5-494a-83c3-9d6801fc0650,1,client_4,1,,1,"{""0"": 4116, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0, ""6"": 1, ""7"": 1, ""8"": 126, ""9"": 2064}",6308,1.5559916496276855,1686568,1686568,2.8079683780670166,0.11550000309944153,0.0440779752629484,,,,,0.11550000309944153,0.0440779752629484,,,,,13.65625,43.88278691363041,6904.45703125,67.0,,,,1
67321268-97f5-494a-83c3-9d6801fc0650,1,client_5,1,,1,"{""0"": 25, ""1"": 3, ""2"": 0, ""3"": 1471, ""4"": 5828, ""5"": 4132, ""6"": 0, ""7"": 0, ""8"": 28, ""9"": 3}",11490,2.5543017387390137,1686568,1686568,3.6236729621887207,0.19850000739097595,0.072607318281808,,,,,0.19850000739097595,0.072607318281808,,,,,21.53125,42.14703704236087,6912.4765625,67.0,,,,1
67321268-97f5-494a-83c3-9d6801fc0650,1,client_6,1,,1,"{""0"": 0, ""1"": 2, ""2"": 0, ""3"": 9, ""4"": 38, ""5"": 4, ""6"": 0, ""7"": 153, ""8"": 6, ""9"": 374}",586,0.3687927722930908,1686568,1686568,2.284961700439453,0.10480000078678131,0.0372314985976118,,,,,0.10480000078678131,0.0372314985976118,,,,,1.1875,16.09982745345478,6914.31640625,67.0,,,,1
67321268-97f5-494a-83c3-9d6801fc0650,1,client_7,1,,1,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 4513, ""4"": 6, ""5"": 0, ""6"": 0, ""7"": 5502, ""8"": 128, ""9"": 2110}",12261,2.7960457801818848,1686568,1686568,3.774956226348877,0.23669999837875366,0.12257146843606596,,,,,0.23669999837875366,0.12257146843606596,,,,,26.140625,46.745702780123175,6921.48828125,67.0,,,,1
67321268-97f5-494a-83c3-9d6801fc0650,1,client_8,0,dropped_out,0,"{""0"": 298, ""1"": 1787, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 48, ""6"": 2, ""7"": 0, ""8"": 4287, ""9"": 0}",6422,0.0,0,1686568,,,,,,,,,,,,,,,,,,,,,0
67321268-97f5-494a-83c3-9d6801fc0650,1,client_9,0,dropped_out,0,"{""0"": 4, ""1"": 3710, ""2"": 3007, ""3"": 0, ""4"": 2, ""5"": 1, ""6"": 49, ""7"": 0, ""8"": 2, ""9"": 6}",6781,0.0,0,1686568,,,,,,,,,,,,,,,,,,,,,0
67321268-97f5-494a-83c3-9d6801fc0650,2,client_1,1,,2,"{""0"": 1, ""1"": 1, ""2"": 1525, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 245, ""7"": 18, ""8"": 1, ""9"": 2}",1796,0.5723066329956055,1686568,1686568,2.4274208545684814,0.10000000149011612,0.01818181818181818,,,,,0.10000000149011612,0.01818181818181818,,,,,3.46875,30.304995609116375,6924.2734375,67.0,,,,1
