run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,1,0.5985501408576965,0.925000011920929,accuracy,0.9252220884438671,0.925000011920929,,5,4,4,1,0.5780929923057556,0.7945997714996338,5.313436672993826,5.50591650906612,45.375,45.4,1115.2294921875,1117.7265625,,,,,,,0.6171875,0.875
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,2,0.25603872537612915,0.9583333134651184,accuracy,0.9585114367971788,0.9583333134651184,,5,5,5,0,0.4657305717468262,0.46971988677978516,5.767687425357773,6.320256143193303,45.3,45.3,1125.09609375,1132.296875,,,,,,,0.5375,0.59375
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,3,0.16365312039852142,0.9694444537162781,accuracy,0.9696129442413876,0.9694444537162781,,5,5,5,0,0.47657151222229005,0.485398530960083,5.879364367248531,7.163270991737722,45.44,45.5,1168.3109375,1194.89453125,,,,,,,0.559375,0.671875
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,4,0.12617632746696472,0.9694444537162781,accuracy,0.9696129442413876,0.9694444537162781,,5,5,5,0,0.4642383575439453,0.4771749973297119,5.788295356052384,6.252557924615486,45.56,45.6,1234.7890625,1260.04296875,,,,,,,0.5375,0.578125
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,5,0.10444251447916031,0.9750000238418579,accuracy,0.9751695282226291,0.9750000238418579,,5,4,4,1,0.6085294485092163,0.8833317756652832,6.089379369570642,7.754775134128809,45.8,45.9,1262.0107421875,1282.37109375,,,,,,,0.7265625,0.9375
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,6,0.09569000452756882,0.9750000238418579,accuracy,0.9750623306181275,0.9750000238418579,,5,4,4,1,0.4784514307975769,0.5209059715270996,5.869472645559655,7.266291376931027,45.7,45.7,1252.99609375,1255.671875,,,,,,,0.55859375,0.671875
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,7,0.08778423815965652,0.9833333492279053,accuracy,0.9833554647985856,0.9833333492279053,,5,5,5,0,0.4812373161315918,0.5001616477966309,6.042610851005466,6.750483617306716,45.72,45.8,1265.078125,1274.453125,,,,,,,0.58125,0.640625
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,8,0.08348363637924194,0.980555534362793,accuracy,0.9805031515277889,0.980555534362793,,5,4,4,1,0.4758071303367615,0.4814443588256836,5.747610342981657,6.624763206362748,45.9,45.9,1307.404296875,1327.41796875,,,,,,,0.546875,0.625
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,9,0.07988376915454865,0.9833333492279053,accuracy,0.9833205888763858,0.9833333492279053,,5,5,5,0,0.4690425395965576,0.47992753982543945,5.697824094278502,6.154969951653415,46.06,46.2,1365.98359375,1393.03515625,,,,,,,0.534375,0.578125
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,10,0.07746046781539917,0.9833333492279053,accuracy,0.9833205888763858,0.9833333492279053,,5,5,5,0,0.5564395427703858,0.9251210689544678,5.405540694541457,5.6720933062281365,46.28,46.4,1421.18671875,1444.546875,,,,,,,0.59375,0.921875
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,11,0.07559939473867416,0.9861111044883728,accuracy,0.9860967128959981,0.9861111044883728,,5,5,5,0,0.46256656646728517,0.4816322326660156,5.946804571487304,6.933455265525065,46.2,46.2,1408.9015625,1412.421875,,,,,,,0.55,0.640625
4bacf9d7-8647-4e5c-94b3-156454c3d0b4,12,0.07642856240272522,0.9833333492279053,accuracy,0.9833554647985856,0.9833333492279053,,5,4,4,1,0.46823829412460327,0.4814598560333252,5.5029059758200045,5.679341622639324,46.3,46.3,1420.1650390625,1424.70703125,,,,,,,0.515625,0.546875
