run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,1,27472.02734375,27472.025390625,rmse,,3.639934029039422e-05,,5,3,3,2,0.36654917399088544,0.3677504062652588,5.2578460083393725,5.558888258886888,95.3,95.3,21353.325520833332,21355.26953125,,,,,,,0.3854166666666667,0.40625
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,2,27461.2578125,27461.255859375,rmse,,3.641361456686823e-05,,5,4,4,1,0.3683357238769531,0.3800547122955322,5.091406512813576,5.3214121229719105,95.225,95.3,21360.4833984375,21363.390625,,,,,,,0.375,0.390625
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,3,27450.583984375,27450.58203125,rmse,,3.642777304643616e-05,,5,5,5,0,0.35744667053222656,0.3635540008544922,5.15849104450293,5.306830849625217,95.02,95.1,21369.0765625,21372.83984375,,,,,,,0.36875,0.375
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,4,27439.482421875,27439.482421875,rmse,,3.64425079933296e-05,,5,4,4,1,0.3607100248336792,0.3635849952697754,5.035200337036883,5.219285350691308,95.025,95.1,21377.58203125,21380.51171875,,,,,,,0.36328125,0.375
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,5,27428.4375,27428.4375,rmse,,3.645718217881792e-05,,5,3,3,2,0.36663349469502765,0.3740220069885254,5.255291001774463,5.977337682601169,95.1,95.1,21384.092447916668,21385.9140625,,,,,,,0.3854166666666667,0.4375
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,6,27417.5078125,27417.505859375,rmse,,3.647171750090378e-05,,5,5,5,0,0.36136593818664553,0.3744673728942871,4.974517846742953,5.619804618703043,95.11999999999999,95.2,21391.503125,21395.296875,,,,,,,0.359375,0.40625
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,7,27406.5,27406.5,rmse,,3.6486363221745876e-05,,5,5,5,0,0.38054547309875486,0.4109969139099121,4.971783436458982,5.065317284666686,95.16,95.2,21401.51640625,21405.9375,,,,,,,0.378125,0.40625
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,8,27395.564453125,27395.5625,rmse,,3.650092963305159e-05,,5,3,3,2,0.36790307362874347,0.38590431213378906,5.4500889632110665,6.246475859679891,95.2,95.2,21410.852864583332,21413.1484375,,,,,,,0.4010416666666667,0.453125
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,9,27384.88671875,27384.88671875,rmse,,3.651515871185361e-05,,5,4,4,1,0.36005866527557373,0.36641383171081543,4.988424076320007,5.343435766579523,95.2,95.2,21419.1103515625,21422.765625,,,,,,,0.359375,0.390625
c7ea3db4-d558-430c-8c06-f2a0ec1aa260,10,27374.197265625,27374.197265625,rmse,,3.6529417132482136e-05,,5,4,4,1,0.360301673412323,0.3636150360107422,5.204300196127196,5.44706565270036,95.275,95.3,21428.8505859375,21432.609375,,,,,,,0.375,0.390625
