run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,1,0.8714829087257385,0.8694481253623962,rmse,,0.5349172231276265,,10,10,10,0,0.5411874055862427,1.5833330154418945,4.980530278675756,5.726572145333596,96.04,96.6,22526.35703125,22594.76171875,,,,,,,0.4796875,0.765625
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,2,0.7501813769340515,0.7481406331062317,rmse,,0.5720363574085698,,10,10,10,0,0.4032380819320679,0.4253075122833252,5.272950610676483,6.1061933071647125,96.63,96.7,22604.43046875,22611.99609375,,,,,,,0.425,0.484375
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,3,0.7054165601730347,0.7033699154853821,rmse,,0.5870715403089916,,10,10,10,0,0.40021212100982667,0.4105358123779297,5.212910216169067,5.681579433547238,96.73,96.8,22621.2484375,22628.83203125,,,,,,,0.4171875,0.453125
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,4,0.6872192025184631,0.6851648688316345,rmse,,0.5934137475185584,,10,9,9,1,0.3975786103142632,0.4030604362487793,5.066083943428451,5.532741930523537,96.77777777777777,96.8,22639.68142361111,22647.0703125,,,,,,,0.4027777777777778,0.4375
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,5,0.673331081867218,0.6712712645530701,rmse,,0.5983469118446305,,10,10,10,0,0.39485337734222414,0.40265727043151855,5.343171526572396,5.831671271345479,96.82,96.9,22658.155078125,22668.6328125,,,,,,,0.421875,0.453125
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,6,0.6610596776008606,0.6589928269386292,rmse,,0.602775360906966,,10,10,10,0,0.4018314599990845,0.45152711868286133,4.9625780778261905,5.359646796434784,96.9,96.9,22681.925390625,22693.16015625,,,,,,,0.3984375,0.4375
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,7,0.6589099168777466,0.6568401455879211,rmse,,0.6035585283607159,,10,10,10,0,0.39616100788116454,0.4170188903808594,5.6379203170835455,6.846738205751982,97.0,97.0,22707.056640625,22718.765625,,,,,,,0.446875,0.546875
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,8,0.6584609746932983,0.6563881635665894,rmse,,0.6037232226091058,,10,10,10,0,0.39220807552337644,0.4052584171295166,5.53513987420034,6.554459790901983,97.08999999999999,97.1,22733.13671875,22746.4453125,,,,,,,0.434375,0.53125
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,9,0.655742883682251,0.6536672115325928,rmse,,0.6047165917217502,,10,10,10,0,0.3919241905212402,0.403278112411499,5.343728148585797,5.674007284960699,97.18,97.3,22767.57890625,22804.375,,,,,,,0.41875,0.453125
fb8f25a1-a4ba-4739-b4e7-cfba3a17a395,10,0.6505892276763916,0.6485071182250977,rmse,,0.6066094522398378,,10,10,10,0,0.3906294107437134,0.4017050266265869,5.302351223549745,5.807486212696054,97.35,97.4,22823.371484375,22838.703125,,,,,,,0.4140625,0.453125
