run_id,round,client_id,participated,round_fail_reason,rounds_participated_so_far,data_distribution_json,samples_count,computation_time_s,comm_bytes_up,comm_bytes_down,loss,accuracy,f1,rmse,rmse_original_units,silhouette,inertia,metric_score,extra_metric,ari,nmi,clustering_k,clustering_agg,cpu_time_s,cpu_utilization,memory_used_mb,memory_utilization,gpu_utilization,gpu_memory_used_mb,gpu_memory_utilization,availability_flag
eb341f08-1bf5-41ac-a716-4f934989a916,1,client_1,1,,1,"{""0"": 2238, ""1"": 1164, ""2"": 187, ""3"": 2657, ""4"": 410, ""5"": 1119, ""6"": 3890, ""7"": 784, ""8"": 339, ""9"": 1270}",14058,2.031510353088379,1686568,1686568,0.34980469942092896,0.8769000172615051,0.8751786121395246,,,,,0.8769000172615051,0.8751786121395246,,,,,16.40625,40.37943979723903,7876.22265625,71.2,,,,1
eb341f08-1bf5-41ac-a716-4f934989a916,1,client_2,1,,1,"{""0"": 1601, ""1"": 613, ""2"": 1910, ""3"": 188, ""4"": 7, ""5"": 269, ""6"": 1253, ""7"": 2912, ""8"": 2735, ""9"": 560}",12048,1.7771353721618652,1686568,1686568,0.9754173755645752,0.7906000018119812,0.7530533013084855,,,,,0.7906000018119812,0.7530533013084855,,,,,12.9375,36.39987195871769,7905.08984375,71.4,,,,1
eb341f08-1bf5-41ac-a716-4f934989a916,1,client_3,1,,1,"{""0"": 2073, ""1"": 1150, ""2"": 1589, ""3"": 254, ""4"": 3135, ""5"": 521, ""6"": 448, ""7"": 1874, ""8"": 898, ""9"": 1812}",13754,1.9791395664215088,1686568,1686568,0.2710573673248291,0.9114999771118164,0.9100415055734208,,,,,0.9114999771118164,0.9100415055734208,,,,,18.65625,47.13222431738973,7931.6953125,71.5,,,,1
eb341f08-1bf5-41ac-a716-4f934989a916,1,client_4,0,dropped_out,0,"{""0"": 7, ""1"": 227, ""2"": 1376, ""3"": 516, ""4"": 534, ""5"": 542, ""6"": 291, ""7"": 210, ""8"": 1544, ""9"": 324}",5571,0.0,0,1686568,,,,,,,,,,,,,,,,,,,,,0
eb341f08-1bf5-41ac-a716-4f934989a916,1,client_5,1,,1,"{""0"": 4, ""1"": 3588, ""2"": 896, ""3"": 2516, ""4"": 1756, ""5"": 2970, ""6"": 36, ""7"": 485, ""8"": 335, ""9"": 1983}",14569,1.942448377609253,1686568,1686568,1.283531904220581,0.7523000240325928,0.6927761469576796,,,,,0.7523000240325928,0.6927761469576796,,,,,15.046875,38.731724285305205,7962.05078125,71.7,,,,1
eb341f08-1bf5-41ac-a716-4f934989a916,2,client_1,1,,2,"{""0"": 2238, ""1"": 1164, ""2"": 187, ""3"": 2657, ""4"": 410, ""5"": 1119, ""6"": 3890, ""7"": 784, ""8"": 339, ""9"": 1270}",14058,1.9698519706726074,1686568,1686568,0.13950566947460175,0.9574000239372253,0.9569824748463495,,,,,0.9574000239372253,0.9569824748463495,,,,,16.484375,41.84165928562489,6823.13671875,69.1,,,,1
eb341f08-1bf5-41ac-a716-4f934989a916,2,client_2,1,,2,"{""0"": 1601, ""1"": 613, ""2"": 1910, ""3"": 188, ""4"": 7, ""5"": 269, ""6"": 1253, ""7"": 2912, ""8"": 2735, ""9"": 560}",12048,1.7421114444732666,1686568,1686568,0.34925925731658936,0.8838000297546387,0.8767352164697158,,,,,0.8838000297546387,0.8767352164697158,,,,,13.03125,37.40073587525293,6845.94921875,69.2,,,,1
eb341f08-1bf5-41ac-a716-4f934989a916,2,client_3,0,dropped_out,1,"{""0"": 2073, ""1"": 1150, ""2"": 1589, ""3"": 254, ""4"": 3135, ""5"": 521, ""6"": 448, ""7"": 1874, ""8"": 898, ""9"": 1812}",13754,0.0,0,1686568,,,,,,,,,,,,,,,,,,,,,0
eb341f08-1bf5-41ac-a716-4f934989a916,2,client_4,1,,1,"{""0"": 7, ""1"": 227, ""2"": 1376, ""3"": 516, ""4"": 534, ""5"": 542, ""6"": 291, ""7"": 210, ""8"": 1544, ""9"": 324}",5571,1.0737195014953613,1686568,1686568,0.223062202334404,0.9341999888420105,0.9347306635975474,,,,,0.9341999888420105,0.9347306635975474,,,,,6.640625,30.923462742139122,6870.703125,69.3,,,,1
eb341f08-1bf5-41ac-a716-4f934989a916,2,client_5,0,dropped_out,1,"{""0"": 4, ""1"": 3588, ""2"": 896, ""3"": 2516, ""4"": 1756, ""5"": 2970, ""6"": 36, ""7"": 485, ""8"": 335, ""9"": 1983}",14569,0.0,0,1686568,,,,,,,,,,,,,,,,,,,,,0
