run_id,round,global_loss,global_metric,global_metric_name,global_aux_metric,global_score,frontier_json,scheduled_clients,attempted_clients,participating_clients,dropped_clients,avg_client_duration,max_client_duration,avg_cpu_util,max_cpu_util,avg_memory_util,max_memory_util,avg_memory_used_mb,max_memory_used_mb,avg_gpu_util,max_gpu_util,avg_gpu_memory_util,max_gpu_memory_util,avg_gpu_memory_used_mb,max_gpu_memory_used_mb,avg_cpu_time_s,max_cpu_time_s
388f6b5a-d906-46cb-bcdd-54046e394b3b,1,,,rmse,,,,10,10,10,0,0.47259795665740967,0.7110710144042969,6.352383468316136,7.203137303942928,82.5,82.5,11142.698046875,11143.04296875,,,,,,,0.5984375,0.796875
388f6b5a-d906-46cb-bcdd-54046e394b3b,2,,,rmse,,,,10,10,10,0,0.4751990079879761,0.6940808296203613,6.1542162541888255,7.3778469084007785,82.51,82.6,11143.426171875,11143.68359375,,,,,,,0.5921875,0.953125
388f6b5a-d906-46cb-bcdd-54046e394b3b,3,,,rmse,,,,10,10,10,0,0.4546609878540039,0.6553525924682617,6.84434482606224,8.617765491768308,82.51,82.6,11143.996484375,11144.28125,,,,,,,0.6265625,0.9375
388f6b5a-d906-46cb-bcdd-54046e394b3b,4,,,rmse,,,,10,10,10,0,0.4682420253753662,0.6951048374176025,6.844206463860558,9.511601283705954,82.5,82.5,11144.65703125,11145.02734375,,,,,,,0.634375,0.875
388f6b5a-d906-46cb-bcdd-54046e394b3b,5,,,rmse,,,,10,9,9,1,0.4556600782606337,0.6622705459594727,5.902903837181842,7.397855908356846,82.4888888888889,82.5,11145.543402777777,11146.578125,,,,,,,0.5399305555555556,0.734375
388f6b5a-d906-46cb-bcdd-54046e394b3b,6,,,rmse,,,,10,10,10,0,0.46125969886779783,0.6569600105285645,6.779356098184012,8.569592814292957,82.0,82.4,10806.933984375,11100.3046875,,,,,,,0.615625,0.8125
388f6b5a-d906-46cb-bcdd-54046e394b3b,7,,,rmse,,,,10,10,10,0,0.4528324604034424,0.6599326133728027,6.406378720483282,8.798783786794763,81.9,81.9,10780.52109375,10784.71875,,,,,,,0.584375,0.953125
388f6b5a-d906-46cb-bcdd-54046e394b3b,8,,,rmse,,,,10,10,10,0,0.4553497076034546,0.6663525104522705,6.466042617663009,7.424617373075044,81.9,81.9,10789.973828125,10794.3203125,,,,,,,0.5921875,0.953125
388f6b5a-d906-46cb-bcdd-54046e394b3b,9,,,rmse,,,,10,9,9,1,0.4744809998406304,0.6923332214355469,6.5225130932971025,8.805885280995293,81.9888888888889,82.0,10799.177517361111,10803.0390625,,,,,,,0.6197916666666666,1.0
388f6b5a-d906-46cb-bcdd-54046e394b3b,10,,,rmse,,,,10,9,9,1,0.44639653629726833,0.666731595993042,6.064852227328518,7.5481651045940765,81.93333333333334,82.0,10813.033420138889,10821.4375,,,,,,,0.5451388888888888,0.765625
